id,name,macroarea,latitude,longitude,iso639p3code,countries,is_isolate,family_id,family,status_code,status_label
ivbi1241,Ivbie North-Okpela-Arhe,Africa,7.15307,6.21209,atg,NG,False,atla1278,Atlantic-Congo,1.0,not endangered
igwe1238,Igwe,Africa,7.10878,6.08157,igw,NG,False,atla1278,Atlantic-Congo,1.0,not endangered
sasa1247,Sasaru,Africa,7.06193,6.07531,sxs,NG,False,atla1278,Atlantic-Congo,1.0,not endangered
okpe1249,Okpe (Northwestern Edo),Africa,7.29515,6.24719,okx,NG,False,atla1278,Atlantic-Congo,2.0,threatened
akuk1235,Akuku,Africa,7.40354,6.34264,ayk,NG,False,atla1278,Atlantic-Congo,1.0,not endangered
wikm1247,Wik-Mungkan,Australia,-13.98051,141.81611,wim,AU,False,pama1250,Pama-Nyungan,3.0,shifting
wiki1239,Wik-Iiyanh,Australia,-14.1273,142.781,wij,AU,False,pama1250,Pama-Nyungan,4.0,moribund
ajyi1238,Ajyíninka Apurucayali,South America,-9.82364,-74.61947,cpc,PE,False,araw1281,Arawakan,3.0,shifting
ucay1237,Ucayali-Yurúa Ashéninka,South America,-9.49424,-73.1836,cpb,BR;PE,False,araw1281,Arawakan,3.0,shifting
ashe1272,Ashéninka Perené,South America,-10.9777,-74.9153,prq,PE,False,araw1281,Arawakan,3.0,shifting
pich1237,Pichis Ashéninka,South America,-10.47249,-74.60281,cpu,PE,False,araw1281,Arawakan,3.0,shifting
sout3127,South Ucayali Ashéninka,South America,-10.37875,-74.060306,cpy,PE,False,araw1281,Arawakan,3.0,shifting
ashe1273,Ashéninka Pajonal,South America,-10.7583,-74.2014,cjo,PE,False,araw1281,Arawakan,3.0,shifting
iris1253,Irish,Eurasia,53.2186,-7.61509,gle,GB;IE,False,indo1319,Indo-European,3.0,shifting
oldc1252,Old South-West British,Eurasia,50.61436,-4.34409,oco,GB,False,indo1319,Indo-European,6.0,extinct
wels1247,Welsh,Eurasia,52.0,-4.0,cym,AR;GB,False,indo1319,Indo-European,2.0,threatened
oldw1239,Old-Middle Welsh,Eurasia,52.582,-4.089,owl,GB,False,indo1319,Indo-European,6.0,extinct
sout3126,South Lucanian,Eurasia,40.147849,16.539127,,IT,False,indo1319,Indo-European,,
arom1237,Aromanian,Eurasia,40.616,21.2,rup,AL;BA;BG;GR;MK;RO;RS,False,indo1319,Indo-European,3.0,shifting
cypr1249,Cypriot Greek,Eurasia,34.924591,32.978113,,CY,False,indo1319,Indo-European,1.0,not endangered
apul1236,Apulia-Calabrian Greek,Eurasia,40.35,18.166667,,GR,False,indo1319,Indo-European,4.0,moribund
wota1240,Wotapuri-Katarqalai,Eurasia,34.958246,71.090876,wsv,AF,False,indo1319,Indo-European,6.0,extinct
brok1247,Brokskat,Eurasia,34.5308,76.6026,bkk,IN,False,indo1319,Indo-European,3.0,shifting
shin1264,Shina,Eurasia,34.6515,75.287,scl,IN;PK,False,indo1319,Indo-European,1.0,not endangered
kund1257,Kundal Shahi,Eurasia,34.5588,73.8288,shd,PK,False,indo1319,Indo-European,3.0,shifting
hari1246,Indo-Aryan Kinnauri,Eurasia,31.784,77.064,kjo,IN,False,indo1319,Indo-European,1.0,not endangered
maha1287,Mahasu Pahari,Eurasia,31.0088,77.5317,bfz,IN,False,indo1319,Indo-European,1.0,not endangered
hind1267,Hinduri,Eurasia,31.016,77.144,hii,IN,False,indo1319,Indo-European,3.0,shifting
sirm1239,Sirmauri,Eurasia,31.1,77.17,srx,IN,False,indo1319,Indo-European,1.0,not endangered
kull1236,Kullu Pahari,Eurasia,31.8339,77.3772,kfx,IN,False,indo1319,Indo-European,3.0,shifting
katk1238,Katkari,Eurasia,18.20687,73.287713,kfu,IN,False,indo1319,Indo-European,1.0,not endangered
midd1350,Late Middle Indo-Aryan,Eurasia,26.61,78.97,,IN,False,indo1319,Indo-European,6.0,extinct
dhan1264,Dhanki,Eurasia,20.7719,73.7418,dhn,IN,False,indo1319,Indo-European,1.0,not endangered
khan1272,Khandesi,Eurasia,21.3181,74.142,khn,IN,False,indo1319,Indo-European,1.0,not endangered
saur1252,Sauraseni Prakrit,Eurasia,27.46,77.56,psu,IN,False,indo1319,Indo-European,6.0,extinct
pard1243,Pardhi,Eurasia,19.9989,77.1234,pcl,IN,False,indo1319,Indo-European,1.0,not endangered
malv1243,Malvi,Eurasia,23.488,75.562,mup,IN,False,indo1319,Indo-European,1.0,not endangered
baur1251,Bauria,Eurasia,25.2977,75.8713,bge,IN,False,indo1319,Indo-European,1.0,not endangered
bhil1251,Bhili,Eurasia,20.85,73.9592,bhb,IN,False,indo1319,Indo-European,1.0,not endangered
nima1243,Nimadi,Eurasia,22.1263,76.1264,noe,IN,False,indo1319,Indo-European,1.0,not endangered
vaag1238,Vaagri Booli,Eurasia,12.215,79.5335,vaa,IN,False,indo1319,Indo-European,2.0,threatened
dhod1238,Dhodia-Kukna,Eurasia,21.0656,73.2743,dho,IN,False,indo1319,Indo-European,1.0,not endangered
dung1251,Dungra Bhil,Eurasia,22.306,73.187,duh,IN,False,indo1319,Indo-European,1.0,not endangered
chod1238,Chodri,Eurasia,20.8803,73.5283,cdi,IN,False,indo1319,Indo-European,1.0,not endangered
wagd1238,Wagdi,Eurasia,23.6888,73.9022,wbr,IN,False,indo1319,Indo-European,1.0,not endangered
gami1242,Gamit,Eurasia,21.0697,73.6839,gbl,IN,False,indo1319,Indo-European,1.0,not endangered
mawc1242,Mawchi,Eurasia,21.5724,73.9956,mke,IN,False,indo1319,Indo-European,1.0,not endangered
naha1262,Nahari,Eurasia,20.4118,81.97747,nhh,IN,False,indo1319,Indo-European,2.0,threatened
kama1350,Kamar,Eurasia,20.5342,81.9101,keq,IN,False,indo1319,Indo-European,1.0,not endangered
bhat1265,Bhatri,Eurasia,19.26078,82.24055,bgw,IN,False,indo1319,Indo-European,1.0,not endangered
halb1244,Halbi,Eurasia,20.3081,81.3742,hlb,IN,False,indo1319,Indo-European,1.0,not endangered
bhun1242,Bhunjia,Eurasia,21.2761,83.1614,bhu,IN,False,indo1319,Indo-European,2.0,threatened
adha1238,Adhari,Eurasia,40.05,48.06,,AZ,False,indo1319,Indo-European,6.0,extinct
gurg1241,Gurgani,Eurasia,36.83,54.43,,IR,False,indo1319,Indo-European,6.0,extinct
siva1239,Sivandi,Eurasia,30.08,52.92,siy,IR,False,indo1319,Indo-European,3.0,shifting
kavi1234,Kavir,Eurasia,33.518678,55.118327,,IR,False,indo1319,Indo-European,,
sang1315,Sangisari,Eurasia,35.72,53.3,sgr,IR,False,indo1319,Indo-European,2.0,threatened
lasg1238,Lasgerdi,Eurasia,35.40153,52.99868,lsa,IR,False,indo1319,Indo-European,3.0,shifting
sork1239,Sorkhei-Aftari,Eurasia,35.45652,53.21897,sqo,IR,False,indo1319,Indo-European,2.0,threatened
laki1244,Laki,Eurasia,34.0103,47.9398,lki,IR,False,indo1319,Indo-European,1.0,not endangered
east2304,Eastern Balochi,Eurasia,29.38213,69.05834,bgp,PK,False,indo1319,Indo-European,1.0,not endangered
iron1242,Iron Ossetian,Eurasia,42.98,44.61,oss,RU,False,indo1319,Indo-European,2.0,threatened
digo1242,Digor Ossetian,Eurasia,43.158056,44.156944,,RU,False,indo1319,Indo-European,2.0,threatened
sogd1245,Sogdian,Eurasia,39.7,66.983,sog,UZ,False,indo1319,Indo-European,6.0,extinct
yagn1238,Yagnobi,Eurasia,39.1486,69.2422,yai,TJ,False,indo1319,Indo-European,2.0,threatened
dezf1238,Dezfuli-Shushtari,Eurasia,32.374,48.907,def,IR,False,indo1319,Indo-European,5.0,nearly extinct
midd1343,Middle High German,Eurasia,48.254,10.599,gmh,DE,False,indo1319,Indo-European,6.0,extinct
uppe1400,Central East Middle German,Eurasia,51.152,12.692,sxu,DE,False,indo1319,Indo-European,1.0,not endangered
midd1318,Middle Low German,Eurasia,53.14,9.67,gml,DE,False,indo1319,Indo-European,6.0,extinct
sate1242,Ems-Weser Frisian,Eurasia,53.117,7.721,stq,DE,False,indo1319,Indo-European,3.0,shifting
nort2626,Northern Frisian,Eurasia,54.6409,8.58489,frr,DE;DK,False,indo1319,Indo-European,3.0,shifting
oldf1241,Old Frisian,Eurasia,53.35,6.8,ofs,NL,False,indo1319,Indo-European,6.0,extinct
olde1238,Old English (ca. 450-1100),Eurasia,51.06,-1.31,ang,GB,False,indo1319,Indo-European,6.0,extinct
swed1254,Swedish,Eurasia,59.800634,17.389526,swe,AX;DK;FI;NO;SE,False,indo1319,Indo-European,1.0,not endangered
esto1259,Estonian Swedish,Eurasia,59.05472,23.45,,EE,False,indo1319,Indo-European,5.0,nearly extinct
east2303,Archaic Finnish Swedish,Eurasia,62.476944,21.348611,,AX;FI,False,indo1319,Indo-European,,
jonk1238,Jonkor Bourmataguil,Africa,11.5034,19.0954,jeu,TD,False,afro1255,Afro-Asiatic,3.0,shifting
tesh1239,Teshenawa,Africa,9.64189,8.35594,twc,NG,False,afro1255,Afro-Asiatic,6.0,extinct
auyo1240,Auyokawa,Africa,9.85747,11.322,auo,NG,False,afro1255,Afro-Asiatic,6.0,extinct
warj1253,Warji-Gala,Africa,11.1718,9.56925,wji,NG,False,afro1255,Afro-Asiatic,2.0,threatened
kari1316,Kariya,Africa,11.0119,9.63992,kil,NG,False,afro1255,Afro-Asiatic,3.0,shifting
lush1256,Dokshi,Africa,10.03206,9.41984,dsk,NG,False,afro1255,Afro-Asiatic,6.0,extinct
dyar1234,Dyarim,Africa,10.03,9.065,dyr,NG,False,afro1255,Afro-Asiatic,4.0,moribund
saya1246,Saya,Africa,9.69441,9.71748,say,NG,False,afro1255,Afro-Asiatic,2.0,threatened
zari1242,Zari,Africa,9.71269,9.40332,zaz,NG,False,afro1255,Afro-Asiatic,6.0,extinct
nucl1692,Gyaazi,Africa,10.34776,9.64965,gyz,NG,False,afro1255,Afro-Asiatic,3.0,shifting
zara1252,Bu (Zaranda),Africa,10.28,9.57,zbu,NG,False,afro1255,Afro-Asiatic,1.0,not endangered
luri1256,Luri,Africa,10.059,9.59745,ldd,NG,False,afro1255,Afro-Asiatic,6.0,extinct
juuu1243,Ju,Africa,10.1845,9.81175,juu,NG,False,afro1255,Afro-Asiatic,3.0,shifting
kirb1236,Kir-Balar,Africa,10.1456,9.77003,kkr,NG,False,afro1255,Afro-Asiatic,3.0,shifting
mang1416,Mangas,Africa,10.0839,9.76103,zns,NG,False,afro1255,Afro-Asiatic,3.0,shifting
jort1240,Jakattoe,Africa,9.065,9.361,jrt,NG,False,afro1255,Afro-Asiatic,2.0,threatened
kofy1242,Pan,Africa,8.79947,9.15279,kwl,NG,False,afro1255,Afro-Asiatic,1.0,not endangered
nucl1698,Nteng,Africa,9.007,9.086,nqt,NG,False,afro1255,Afro-Asiatic,1.0,not endangered
tall1250,Tal,Africa,9.15354,9.50774,tal,NG,False,afro1255,Afro-Asiatic,1.0,not endangered
kush1236,Kushi,Africa,9.40731,10.9396,kuh,NG,False,afro1255,Afro-Asiatic,1.0,not endangered
maak1236,Maaka,Africa,11.5007,11.9035,mew,NG,False,afro1255,Afro-Asiatic,2.0,threatened
nyam1285,Nyam,Africa,9.18024,10.83652,nmi,NG,False,afro1255,Afro-Asiatic,2.0,threatened
bure1242,Bure,Africa,10.4603,10.4554,bvh,NG,False,afro1255,Afro-Asiatic,5.0,nearly extinct
khol1240,Kholok,Africa,9.33645,10.9671,ktc,NG,False,afro1255,Afro-Asiatic,2.0,threatened
gude1246,Gude,Africa,10.2138,13.403,gde,CM;NG,False,afro1255,Afro-Asiatic,1.0,not endangered
fali1285,Fali,Africa,10.5419,13.4087,fli,CM;NG,False,afro1255,Afro-Asiatic,1.0,not endangered
marg1266,Marghi South,Africa,10.53854,12.99521,mfm,NG,False,afro1255,Afro-Asiatic,1.0,not endangered
huba1236,Huba,Africa,10.3544,13.139,hbb,NG,False,afro1255,Afro-Asiatic,1.0,not endangered
gudu1252,Guduf-Gava,Africa,11.1057,13.7893,gdf,CM;NG,False,afro1255,Afro-Asiatic,2.0,threatened
cine1238,Cineni,Africa,11.1319,13.8187,cie,NG,False,afro1255,Afro-Asiatic,2.0,threatened
malg1251,Malgwa,Africa,11.77,13.61,,NG,False,afro1255,Afro-Asiatic,1.0,not endangered
wand1278,Wandala,Africa,11.3169,13.8996,mfi,CM;NG,False,afro1255,Afro-Asiatic,1.0,not endangered
wuzl1236,Wuzlam,Africa,10.955,14.1378,udl,CM,False,afro1255,Afro-Asiatic,1.0,not endangered
muya1243,Muyang,Africa,10.86047,14.21246,muy,CM,False,afro1255,Afro-Asiatic,1.0,not endangered
mada1293,Mada (Cameroon),Africa,10.8806,14.1142,mxu,CM,False,afro1255,Afro-Asiatic,1.0,not endangered
dugw1239,Dugwor,Africa,10.752,14.2134,dme,CM,False,afro1255,Afro-Asiatic,1.0,not endangered
mere1246,Merey,Africa,10.7458,14.09,meq,CM,False,afro1255,Afro-Asiatic,1.0,not endangered
kons1243,Konso,Africa,5.39111,37.53,kxc,ET,False,afro1255,Afro-Asiatic,1.0,not endangered
west2721,West Central Oromo,Africa,8.81391,36.7365,gaz,ET;SD,False,afro1255,Afro-Asiatic,1.0,not endangered
arbo1245,Arbore,Africa,4.92183,36.7986,arv,ET,False,afro1255,Afro-Asiatic,3.0,shifting
elmo1238,El Molo,Africa,2.79312,36.7619,elo,KE,False,afro1255,Afro-Asiatic,6.0,extinct
daas1238,Daasanach,Africa,4.58879,35.9888,dsh,ET;KE;SS,False,afro1255,Afro-Asiatic,2.0,threatened
soma1255,Somali,Africa,4.778704,45.152856,som,DJ;ET;KE;SO,False,afro1255,Afro-Asiatic,1.0,not endangered
maay1238,Maay,Africa,3.22288,43.6182,ymm,ET;KE;SO,False,afro1255,Afro-Asiatic,1.0,not endangered
giri1245,Girirra,Africa,5.76,42.17,gii,ET,False,afro1255,Afro-Asiatic,1.0,not endangered
rend1243,Rendille,Africa,2.27065,37.3608,rel,KE,False,afro1255,Afro-Asiatic,1.0,not endangered
mesm1243,Mesmes,Africa,7.53825,37.5742,mys,ET,False,afro1255,Afro-Asiatic,6.0,extinct
inor1238,Inoric,Africa,7.94883,37.7968,ior,ET,False,afro1255,Afro-Asiatic,1.0,not endangered
taji1248,Tajiki Arabic,Eurasia,37.2176,67.3267,abh,AF;TJ;UZ,False,afro1255,Afro-Asiatic,3.0,shifting
nort3142,North Mesopotamian Arabic,Eurasia,36.2986,42.0047,ayp,IQ;JO;SY;TR,False,afro1255,Afro-Asiatic,1.0,not endangered
jude1266,Judeo-Iraqi Arabic,Eurasia,31.5339,41.2595,yhd,GB;IL;IN;IQ,False,afro1255,Afro-Asiatic,1.0,not endangered
egyp1253,Egyptian Arabic,Africa;Eurasia,31.0,31.0,arz,EG;IL;LY,False,afro1255,Afro-Asiatic,1.0,not endangered
said1239,Saidi Arabic,Africa,25.4132,30.5302,aec,EG;SD,False,afro1255,Afro-Asiatic,1.0,not endangered
moro1292,Moroccan Arabic,Africa,32.5,-7.5,ary,DZ;EH;MA,False,afro1255,Afro-Asiatic,1.0,not endangered
anda1287,Andalusian Arabic,Eurasia,36.54,-5.2,xaa,ES,False,afro1255,Afro-Asiatic,6.0,extinct
tuni1259,Tunisian Arabic,Africa;Eurasia,33.7966,9.56156,aeb,DZ;LY;TN,False,afro1255,Afro-Asiatic,1.0,not endangered
malt1254,Maltese,Eurasia,35.8884,14.4508,mlt,MT,False,afro1255,Afro-Asiatic,1.0,not endangered
oman1239,Omani Arabic,Eurasia,23.25,58.5,acx,AE;OM,False,afro1255,Afro-Asiatic,1.0,not endangered
baha1259,Baharna Arabic,Eurasia,26.223615,50.580811,abv,BH;OM,False,afro1255,Afro-Asiatic,1.0,not endangered
najd1235,Najdi Arabic,Eurasia,30.3371,42.1773,ars,AE;IL;IQ;JO;KW;LB;SA;SY;TR;YE,False,afro1255,Afro-Asiatic,1.0,not endangered
gulf1241,Gulf Arabic,Eurasia,30.17,47.5,afb,AE;BH;IQ;IR;KW;OM;QA;SA;YE,False,afro1255,Afro-Asiatic,1.0,not endangered
jude1267,Judeo-Yemeni Arabic,Eurasia,15.0,45.0,jye,IL;YE,False,afro1255,Afro-Asiatic,2.0,threatened
sana1295,Sanaani Arabic,Eurasia,15.6552,44.8412,ayn,SA;YE,False,afro1255,Afro-Asiatic,1.0,not endangered
midd1366,Middle Aramaic,Eurasia,31.73632,35.43693,,PS,False,afro1255,Afro-Asiatic,6.0,extinct
puni1241,Punic,Africa,36.527295,10.356444,xpu,TN,False,afro1255,Afro-Asiatic,6.0,extinct
phoe1239,Phoenician,Eurasia,34.12,35.65,phn,LB,False,afro1255,Afro-Asiatic,6.0,extinct
kura1250,Kuranko,Africa,9.49325,-10.6122,knk,GN;SL,False,mand1469,Mande,1.0,not endangered
lele1266,Lele (Guinea),Africa,8.98043,-10.371,llc,GN,False,mand1469,Mande,1.0,not endangered
kpee1234,Kpeego,Africa,10.7244,-5.2677,cpo,BF,False,mand1469,Mande,1.0,not endangered
dzuu1241,Dzùùngoo,Africa,11.3796,-4.92036,dnn,BF,False,mand1469,Mande,1.0,not endangered
kosh1245,Qushan Aghul,Eurasia,41.85,47.65,,RU,False,nakh1245,Nakh-Daghestanian,3.0,shifting
aghu1253,Aghul,Eurasia,41.9242,47.5843,agx,AZ;RU,False,nakh1245,Nakh-Daghestanian,3.0,shifting
west1510,Western Ojibwa,North America,50.5664,-102.525,ojw,CA,False,algi1248,Algic,3.0,shifting
nort2961,Northwestern Ojibwa,North America,51.6192,-87.7862,ojb,CA,False,algi1248,Algic,2.0,threatened
cent2136,Central Ojibwa,North America,46.5741,-84.1543,ojc,CA;US,False,algi1248,Algic,3.0,shifting
chip1241,Chippewa,North America,47.347,-94.2738,ciw,CA;US,False,algi1248,Algic,3.0,shifting
east2542,Eastern Ojibwa,North America,45.0112,-79.7503,ojg,CA,False,algi1248,Algic,3.0,shifting
liuj1238,Liujiang Zhuang,Eurasia,24.2,109.25,zlj,CN,False,taik1256,Tai-Kadai,1.0,not endangered
lian1252,Lianshan Zhuang,Eurasia,24.5,112.05,zln,CN,False,taik1256,Tai-Kadai,4.0,moribund
guib1244,Guibian Zhuang,Eurasia,24.3,106.2,zgn,CN,False,taik1256,Tai-Kadai,1.0,not endangered
qiub1238,Qiubei Zhuang,Eurasia,24.15,104.15,zqe,CN,False,taik1256,Tai-Kadai,1.0,not endangered
liuq1235,Liuqian Zhuang,Eurasia,24.1,109.75,zlq,CN,False,taik1256,Tai-Kadai,2.0,threatened
eeee1240,E,Eurasia,24.7262,109.063,eee,CN,False,taik1256,Tai-Kadai,2.0,threatened
redg1235,Red Gelao,Eurasia,23.1868,104.993,gir,CN;VN,False,taik1256,Tai-Kadai,5.0,nearly extinct
aoua1234,A'ou,Eurasia,26.8,105.85,aou,CN,False,taik1256,Tai-Kadai,5.0,nearly extinct
uabm1237,Uab Meto,Papunesia,-9.77284,124.144,aoz,ID;TL,False,aust1307,Austronesian,1.0,not endangered
baik1238,Baikeno,Papunesia,-9.32991,124.256,bkx,ID;TL,False,aust1307,Austronesian,2.0,threatened
moke1240,Mokerang,Papunesia,-2.01602,147.423,mft,PG,False,aust1307,Austronesian,3.0,shifting
loni1238,Loniu,Papunesia,-2.06124,147.35,los,PG,False,aust1307,Austronesian,1.0,not endangered
leip1237,Leipon,Papunesia,-1.9665,147.226,lek,PG,False,aust1307,Austronesian,2.0,threatened
andr1248,Andra-Hus,Papunesia,-2.05894,147.085,anx,PG,False,aust1307,Austronesian,1.0,not endangered
pona1250,Ponam,Papunesia,-1.91705,146.887,ncc,PG,False,aust1307,Austronesian,1.0,not endangered
louu1245,Lou,Papunesia,-2.38659,147.346,loj,PG,False,aust1307,Austronesian,1.0,not endangered
balu1257,Paluai,Papunesia,-2.5604,147.282,blq,PG,False,aust1307,Austronesian,1.0,not endangered
sowa1244,Sowa,Papunesia,-15.82653,168.18653,sww,VU,False,aust1307,Austronesian,6.0,extinct
seke1241,Seke (Vanuatu),Papunesia,-15.8839,168.197,ske,VU,False,aust1307,Austronesian,3.0,shifting
malu1245,Malua-Tepërav,Papunesia,-15.9813,167.208,mll,VU,False,aust1307,Austronesian,3.0,shifting
urip1239,Uripiv-Wala-Rano-Atchin,Papunesia,-16.00951,167.34643,upv,VU,False,aust1307,Austronesian,1.0,not endangered
orko1234,Orkon-Fanbak,Papunesia,-16.210501,168.212109,fnb,VU,False,aust1307,Austronesian,4.0,moribund
vera1241,Vera'a,Papunesia,-13.892528,167.428701,vra,VU,False,aust1307,Austronesian,3.0,shifting
leme1238,Lemerig,Papunesia,-13.739697,167.420676,lrz,VU,False,aust1307,Austronesian,5.0,nearly extinct
hiww1237,Hiw,Papunesia,-13.126367,166.584857,hiw,VU,False,aust1307,Austronesian,3.0,shifting
loto1240,Lo-Toga,Papunesia,-13.334872,166.634338,lht,VU,False,aust1307,Austronesian,3.0,shifting
lako1245,Lakon,Papunesia,-14.29899,167.429382,lkn,VU,False,aust1307,Austronesian,3.0,shifting
koro1308,Koro-Olrat,Papunesia,-14.2943,167.467,krf,VU,False,aust1307,Austronesian,3.0,shifting
tolo1255,Tolomako,Papunesia,-15.1569,166.772,tlm,VU,False,aust1307,Austronesian,3.0,shifting
fort1240,Kiai,Papunesia,-15.4484,166.931,frt,VU,False,aust1307,Austronesian,3.0,shifting
wusi1237,Kula (Vanuatu),Papunesia,-15.2786,166.696,wsi,VU,False,aust1307,Austronesian,3.0,shifting
sout2869,Southwest Tanna,Papunesia,-19.57953,169.35603,nwi,VU,False,aust1307,Austronesian,1.0,not endangered
kwam1252,Kwamera,Papunesia,-19.5954,169.442,tnk,VU,False,aust1307,Austronesian,2.0,threatened
lena1238,Lenakel,Papunesia,-19.4763,169.261,tnl,VU,False,aust1307,Austronesian,1.0,not endangered
auhe1237,'Auhelawa,Papunesia,-10.0959,151.002,kud,PG,False,aust1307,Austronesian,1.0,not endangered
waga1268,Wagawaga,Papunesia,-10.41792,150.37814,wgb,PG,False,aust1307,Austronesian,1.0,not endangered
buhu1237,Buhutu,Papunesia,-10.5074,150.18,bxh,PG,False,aust1307,Austronesian,1.0,not endangered
unub1234,Unubahe,Papunesia,-10.3652,150.2683,unu,PG,False,aust1307,Austronesian,5.0,nearly extinct
oyao1237,Oya'oya,Papunesia,-10.5392,150.658,oyy,PG,False,aust1307,Austronesian,1.0,not endangered
bwan1241,Bwanabwana,Papunesia,-10.6599,151.034,tte,PG,False,aust1307,Austronesian,1.0,not endangered
guma1254,Gumawana,Papunesia,-9.28497,150.762,gvs,PG,False,aust1307,Austronesian,1.0,not endangered
anuk1239,Anuki,Papunesia,-9.6692,149.822,aui,PG,False,aust1307,Austronesian,3.0,shifting
sude1239,Sudest,Papunesia,-11.5229,153.488,tgo,PG,False,aust1307,Austronesian,1.0,not endangered
nimo1246,Nimoa,Papunesia,-11.2297,153.158,nmw,PG,False,aust1307,Austronesian,1.0,not endangered
misi1243,Misima-Paneati,Papunesia,-10.6821,152.696,mpx,PG,False,aust1307,Austronesian,1.0,not endangered
mera1242,Meramera,Papunesia,-4.97468,151.528,mxm,PG,False,aust1307,Austronesian,1.0,not endangered
naka1262,Nakanai,Papunesia,-5.59931,150.888,nak,PG,False,aust1307,Austronesian,1.0,not endangered
bola1250,Bola,Papunesia,-5.55792,150.095,bnp,PG,False,aust1307,Austronesian,2.0,threatened
bulu1253,Bulu (Papua New Guinea),Papunesia,-5.06134,150.101,bjl,PG,False,aust1307,Austronesian,3.0,shifting
siar1238,Siar-Lak,Papunesia,-4.62059,152.892,sjr,PG,False,aust1307,Austronesian,1.0,not endangered
tang1348,Tangga,Papunesia,-4.08824,153.611,tgg,PG,False,aust1307,Austronesian,1.0,not endangered
kono1269,Konomala,Papunesia,-4.16184,152.87,koa,PG,False,aust1307,Austronesian,3.0,shifting
surs1246,Sursurunga,Papunesia,-3.99078,152.768,sgz,PG,False,aust1307,Austronesian,1.0,not endangered
lihi1237,Lihir,Papunesia,-3.18895,152.606,lih,PG,False,aust1307,Austronesian,1.0,not endangered
mand1440,Mandara,Papunesia,-2.7828,151.956,tbf,PG,False,aust1307,Austronesian,1.0,not endangered
nots1237,Notsi,Papunesia,-3.0557,151.661,ncf,PG,False,aust1307,Austronesian,1.0,not endangered
lava1239,Lavatbura-Lamusong,Papunesia,-3.21903,151.728,lbv,PG,False,aust1307,Austronesian,1.0,not endangered
mada1285,Madak,Papunesia,-3.34342,151.967,mmx,PG,False,aust1307,Austronesian,2.0,threatened
baro1253,Barok,Papunesia,-3.47672,152.193,bjk,PG,False,aust1307,Austronesian,2.0,threatened
tung1290,Tungag,Papunesia,-2.52188,150.198,lcm,PG,False,aust1307,Austronesian,1.0,not endangered
laku1238,Lakuramau,Papunesia,-2.883333,151.25,lxm,PG,False,aust1307,Austronesian,2.0,threatened
tiga1245,Tigak,Papunesia,-2.70951,150.893,tgc,PG,False,aust1307,Austronesian,2.0,threatened
kara1486,Kara (Papua New Guinea),Papunesia,-2.81957,151.111,leu,PG,False,aust1307,Austronesian,2.0,threatened
nali1244,Nalik,Papunesia,-2.94411,151.332,nal,PG,False,aust1307,Austronesian,2.0,threatened
tian1237,Tiang,Papunesia,-2.95505,150.935,tbj,PG,False,aust1307,Austronesian,1.0,not endangered
ormu1248,Ormu,Papunesia,-2.51361,140.6015,orz,ID,False,aust1307,Austronesian,3.0,shifting
yamn1237,Yamna,Papunesia,-2.09118,139.206,ymn,ID,False,aust1307,Austronesian,3.0,shifting
bong1287,Bonggo,Papunesia,-2.28044,139.576,bpg,ID,False,aust1307,Austronesian,4.0,moribund
ulau1237,Ulau-Suain,Papunesia,-3.32876,142.845,svb,PG,False,aust1307,Austronesian,3.0,shifting
sioo1240,Sio,Papunesia,-5.96037,147.353,xsi,PG,False,aust1307,Austronesian,1.0,not endangered
tami1290,Tami,Papunesia,-6.70017,147.732,tmy,PG,False,aust1307,Austronesian,1.0,not endangered
male1289,Maleu-Kilenge,Papunesia,-5.61613,148.445,mgl,PG,False,aust1307,Austronesian,1.0,not endangered
mbul1263,Mbula,Papunesia,-5.66965,148.041,mna,PG,False,aust1307,Austronesian,1.0,not endangered
kela1255,Kela (Papua New Guinea),Papunesia,-7.47103,147.173,kcl,PG,False,aust1307,Austronesian,2.0,threatened
buga1250,Bugawac,Papunesia,-6.67519,147.32,buk,PG,False,aust1307,Austronesian,3.0,shifting
yabe1254,Yabem,Papunesia,-6.67052,147.81,jae,PG,False,aust1307,Austronesian,2.0,threatened
iwal1237,Iwal,Papunesia,-7.20938,146.983,kbm,PG,False,aust1307,Austronesian,1.0,not endangered
pile1238,Vaeakau-Taumako,Papunesia,-10.173335,166.247188,piv,SB,False,aust1307,Austronesian,2.0,threatened
renn1242,Rennell-Bellona,Papunesia,-11.6237,160.265,mnv,SB,False,aust1307,Austronesian,1.0,not endangered
anut1237,Anuta,Papunesia,-11.61,169.85,aud,SB,False,aust1307,Austronesian,3.0,shifting
tiko1237,Tikopia,Papunesia,-12.2766,168.822,tkp,SB,False,aust1307,Austronesian,1.0,not endangered
east2447,East Futuna,Papunesia,-14.278717,-178.137222,fud,WF,False,aust1307,Austronesian,1.0,not endangered
niue1239,Niuean,Papunesia,-19.06,-169.86,niu,CK;NU;NZ;TO,False,aust1307,Austronesian,3.0,shifting
tong1325,Tonga (Tonga Islands),Papunesia,-21.17,-175.25,ton,TO,False,aust1307,Austronesian,1.0,not endangered
gone1237,Gone Dau,Papunesia,-16.5886,178.599,goo,FJ,False,aust1307,Austronesian,1.0,not endangered
bugh1239,Bughotu,Papunesia,-8.47948,159.802,bgt,SB,False,aust1307,Austronesian,1.0,not endangered
gela1263,Gela,Papunesia,-9.04587,160.186,nlg,SB,False,aust1307,Austronesian,1.0,not endangered
